user_input,retrieved_contexts,reference,context_recall,context_precision
كيف يتعامل القانون مع حالات تعرض العمال لأمراض مهنية أو إصابات بسبب ظروف العمل؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'التاليين له طبقا لقواعد قوانين التامين الاجتماعي. ويلتزم صاحب العمل بنفقات تجهيز ونقل الجثمان الي الجهه التي استقدم العامل منها او الجهه التي تطلب اسرته نقله اليها.']",وفقًا للمادة رقم 219 من قانون العمل المصري، تلتزم المنشأة بتنسيق مع الهيئة العامة للتأمين الصحي لإجراء الفحص الطبي الدوري لجميع عمال المنشأة للمحافظة على لياقتهم الصحية وسلامتهم وكشف الأمراض المهنية في مراحلها الأولى. كما تخطر المديرية المختصة بكل حادث جسيم يقع.,0.0,0.9999999999
ما هي الواجبات القانونية لمفتشي السلامة والصحة المهنية في متابعة أماكن العمل؟,"['يكون حق التفتيش بالنسبه لاشتراطات السلامه والصحه المهنيه وبيءه العمل الوارده في التراخيص لمفتشي السلامه والصحه المهنيه وبيءه العمل تطبيقا لاحكام القوانين والقرارات المنظمه لها.', 'تلتزم المنشاه وفروعها باجراء ما ياتي: (ا) التفتيش الدوري اليومي في كل ورديه عمل علي اماكن العمل وخاصه الخطره منها لاكتشاف المخاطر المهنيه والعمل علي الوقايه منها. (\u200cب) قيام طبيب المنشاه – ان وجد – بفحص شكوي العامل المرضيه ومعرفه علاقتها بنوع العمل. (\u200cج) التنسيق مع الهيءه العامه للتامين الصحي لاجراء']",وفقًا للمادة 224 من قانون العمل المصري، يتولى جهاز التفتيش مراقبة تنفيذ أحكام السلامة والصحة المهنية وبيئة العمل بزيارات دورية، ولهم حق إجراء الفحوص الطبية للعمال والتحقق من ظروف العمل.,0.0,0.99999999995
ما هي العقوبات المفروضة على من يخالف اشتراطات السلامة المتعلقة بالكوارث الصناعية والطبيعية؟,"['يعاقب كل من يخالف ايا من احكام الكتاب الخامس بشان السلامه والصحه المهنيه وتامين بيءه العمل والقرارات الصادره تنفيذا له بالحبس مده لا تقل عن ثلاثه اشهر وبغرامه لا تقل عن الف جنيه ولا تجاوز عشره الاف جنيه او باحدي هاتين العقوبتين. وتكون عقوبتا الحبس والغرامه المنصوص عليهما في الفقره السابقه وجوابيتين', 'جسيمه لصاحب العمل بشرط ان يبلغ صاحب العمل الجهات المختصه بالحادث خلال اربع وعشرين ساعه من وقت علمه بوقوعه. ۳ - اذا تكرر من العامل عدم مراعاه التعليمات اللازم اتباعها لسلامه العمال والمنشاه – بشرط ان تكون هذه التعليمات مكتوبه ومعلنه في مكان ظاهر – رغم التنبيه عليه كتابه بمراعاه ذلك. 4 - اذا تغيب']",وفقًا للمادة 215 من قانون العمل المصري، تلتزم المنشأة بإعداد خطة طوارئ وتقييم المخاطر، ويجوز للجهة الإدارية إغلاق المنشأة في حالة امتناعها عن التنفيذ أو في وجود خطر داهم، مترافقًا بغرامات مالية في حال المخالفة.,0.0,0.9999999999
كيف تسهم محاكمة المخالفات المتعلقة بإلحاق المصريين بالعمل في الداخل والخارج في حماية حقوق العمال؟,"['الحاقه بالعمل داخل جمهوريه مصر العربيه او خارجها بالمخالفه لاحكام الماده (21) من هذا القانون او تقاضي مبالغ دون وجه حق من اجر العامل او من مستحقاته عن عمله في الداخل او في الخارج. ۳ - مخالفه الاحكام الوارده بالفقره الاولي من الماده (20) من هذا القانون او تقديم بيانات غير صحيحه عن اتفاقيات او عقود', 'مع عدم الاخلال بالاتفاقيات الدوليه المتعلقه بالتشغيل ، تكون مزاوله عمليات الحاق المصريين بالعمل في الداخل او في الخارج عن طريق: (\u200cا) الوزاره المختصه. (\u200cب) الوزارات والهيءات العامه. (\u200cج) الاتحاد العام لنقابات عمال مصر. (\u200cد) شركات القطاع العام وقطاع الاعمال العام والقطاع الخاص المصريه فيما تبرمه من']",وفقًا للمادة 242 من قانون العمل المصري، يحاكم المخالفون لمقتضيات إلحاق العمال مع احتمال الحبس وغرامات مالية. وهذا يشمل تقاضي مبالغ غير قانونية من العمال وتوفير معلومات مضللة حول عقود العمل. تحمي هذه المحاكمة حقوق العمال بضمان عدم استغلالهم ماليًا وعمليًا.,0.0,0.99999999995
ما هي الإجراءات التي يجب اتباعها للتأكد من توافر شروط اللياقة عند توظيف العمال؟,"['كشف القدرات للتاكد من لياقه العامل من ناحيه قدراته الجسمانيه والعقليه والنفسيه بما يناسب احتياجات العمل. وتجري هذه الفحوص طبقا للاحكام المنظمه للتامين الصحي ، ويصدر الوزير المختص بالاتفاق مع وزير الصحه قرارا بتحديد مستويات اللياقه والسلامه الصحيه والقدرات العقليه والنفسيه التي تتم علي اساسها هذه', 'مع عدم الاخلال باحكام قانون التامين الاجتماعي تلتزم المنشاه وفروعها باجراء ما يلي: (ا) الكشف الطبي علي العامل قبل التحاقه بالعمل للتاكد من سلامته ولياقته الصحيه طبقا لنوع العمل الذي يسند اليه. (ب) كشف القدرات للتاكد من لياقه العامل من ناحيه قدراته الجسمانيه والعقليه والنفسيه بما يناسب احتياجات']",وفقًا للمادة 216 من قانون العمل المصري، تلتزم المنشأة بالكشف الطبي على العامل قبل التحاقه بالعمل، وإجراء كشف لقدراته الجسمانية والعقلية للتأكد من لياقته المناسبة للعمل المحدد. هذه الفحوصات تجري طبقًا لأحكام التأمين الصحي.,1.0,0.99999999995
ما الفرق بين إجراءات حماية العمال من المخاطر الكيميائية والبيولوجية في بيئة العمل؟,"['البيانات المذكوره في هذه المواد من موردها عند التوريد. (و) تدريب العمال علي طرق التعامل مع المواد الكيمياءيه الخطره والمواد المسببه للسرطان وتعريفهم وتبصيرهم بمخاطرها وبطرق الامان والوقايه من هذه المخاطر.', 'والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره']",وفقًا للمادتين 211 و210 من قانون العمل المصري، تلتزم المنشأة بتوفير وسائل الوقاية من المخاطر الكيميائية مثل نقل وتداول المواد الخطرة والتأكد من بطاقات التعريف والتدريب على التعامل الآمن، بينما تشمل الوقاية من المخاطر البيولوجية التعامل مع الحيوانات المصابة والآدميين. تتطلب كلاهما توفير تدريبات واحتياطات أمان مناسبة.,0.3333333333333333,0.99999999995
ما هي صلاحيات لجان التراخيص المركزية والمحلية في تنظيم منح تراخيص المنشآت الصناعية؟,"['والكهرباء والداخليه وشءون البيءه. ويصدر بتشكيل هذه اللجنه قرار من الوزير المختص بالاتفاق مع الوزراء المعنيين ، وتختص هذه اللجنه بما يلي: ۱ - وضع معايير واشتراطات منح تراخيص المحال والمنشات الصناعيه التي تنشءها او تديرها الوزارات او الهيءات العامه والوحدات الاقتصاديه التابعه لها او شركات قطاع', 'تشكل لجنه محليه علي مستوي كل من: المركز والمدينه والحي، وذلك من ممثلي الاجهزه القاءمه علي شءون الاسكان والقوي العامله والهجره والصحه والكهرباء والبيءه بالوحدات المحليه. ويصدر بتشكيل هذه اللجنه قرار من رءيس الوحده المحليه المختص وتختص هذه اللجنه دون غيرها بما يلي: ( ا ) منح الموافقات واصدار التراخيص']",وفقًا للمادتين 205 و206 من قانون العمل المصري، تشكل لجنة مركزية لوضع معايير واشتراطات التراخيص، وتقوم اللجنة المحلية في كل محافظة بمتابعة تنفيذ هذه الاشتراطات ومنح الموافقات للمشاريع الصناعية. تتضمن اختصاصاتها التصديق على إجراءات التراخيص والتأكد من المطابقة للشروط.,0.0,0.99999999995
كيف يتم ضمان الالتزامات القانونية المتعلقة بوسائل الأمان ضد الحرائق في المنشآت؟,"['تلتزم المنشاه وفروعها باتخاذ الاحتياطات والاشتراطات اللازمه للوقايه من مخاطر الحريق طبقا لما تحدده الجهه المختصه بوزاره الداخليه وحسب طبيعه النشاط الذي تزاوله المنشاه والخواص الفيزياءيه والكيمياءيه للمواد المستخدمه والمنتجه مع مراعاه ما ياتي: (ا ) ان تكون كافه اجهزه وادوات الاطفاء المستخدمه مطابقه', 'مع مراعاه الاحكام الوارده بالكتاب السادس من هذا القانون ، تلتزم الجهه الاداريه المختصه بما ياتي: ۱ - اعداد جهاز متخصص للتفتيش علي المنشات يتشكل من اعضاء تتوافر فيهم المءهلات العلميه والخبره اللازمه في مجالات الطب والهندسه والعلوم وغيرها. ويتولي الجهاز المشار اليه مراقبه تنفيذ احكام السلامه والصحه']",وفقًا للمادة 214 من قانون العمل المصري، تلتزم المنشآت بتوفير كافة أجهزة وأدوات الإطفاء مطابقة للمواصفات القياسية المصرية، وتطوير معدات الإطفاء والوقاية. يجب استخدام أجهزة التنبيه والإنذار المبكر وتوفير وسائل العزل الوقائي بما يتناسب مع نشاط المنشأة.,0.5,0.99999999995
ما هي الإجراءات والتنظيمات المطلوبة لمتابعة تنفيذ اشتراطات السلامة والصحة المهنية على مستوى المحافظة؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'تلتزم المنشاه وفروعها باجراء ما ياتي: (ا) التفتيش الدوري اليومي في كل ورديه عمل علي اماكن العمل وخاصه الخطره منها لاكتشاف المخاطر المهنيه والعمل علي الوقايه منها. (\u200cب) قيام طبيب المنشاه – ان وجد – بفحص شكوي العامل المرضيه ومعرفه علاقتها بنوع العمل. (\u200cج) التنسيق مع الهيءه العامه للتامين الصحي لاجراء']",وفقًا للمادة 231 من قانون العمل المصري، تشكل لجان استشارية برئاسة المحافظ لمتابعة تنفيذ اشتراطات السلامة والصحة المهنية. تشمل صلاحياتها التنسيق مع الجهات المعنية وتضم ممثلين من منظمات العمال وأصحاب الأعمال، وتحديد الاختصاصات بنظام العمل المتبع.,0.0,0.99999999995
ما هي التزامات المنشأة في حالة الكشف عن وجود خطر داهم يُهدد صحة العمال أو بيئة العمل؟,"['تلتزم المنشاه وفروعها بتوفير وساءل الوقايه من المخاطر السلبيه والتي تنشا او يتفاقم الضرر او الخطر من عدم توافرها ، كوساءل الانقاذ والاسعاف والنظافه والترتيب والتنظيم باماكن العمل ، والتاكد من حصول العاملين باماكن طهو وتناول الاطعمه والمشروبات علي الشهادات الصحيه الداله علي خلوهم من الامراض الوباءيه', 'تلتزم المنشاه وفروعها باتخاذ وساءل وقايه العمال من خطر الاصابه بالبكتريا والفيروسات والفطريات والطفيليات وساءر المخاطر البيولوجيه متي كانت طبيعه العمل تعرض العمال لظروف الاصابه بها وعلي الاخص: (ا ) التعامل مع الحيوانات المصابه ومنتجاتها ومخالفاتها. (ب) مخالطه الادميين المرضي والقيام بخدماتهم من']",وفقًا للمادة 215 من قانون العمل المصري، تلتزم المنشأة باتخاذ تدابير لإزالة الخطر الداهم، وإبلاغ الجهة الإدارية المختصة بخطة الطوارئ، وفى حالة الامتناع، يجوز للجهة الإدارية إصدار أمر بإغلاق المنشأة كليًا أو جزئيًا إلى أن تزول أسباب الخطر.,0.0,0.99999999995
ما هي الاشتراطات الواجب توافرها في مواقع العمل لتحقيق الحماية البيئية؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه']",وفقًا للمادة 204 من قانون العمل المصري، يجب مراعاة حماية البيئة عند اختيار مواقع العمل والمنشآت ومنح تراخيصها، بما يتماشى مع التشريعات الصادرة بشأن حماية البيئة لضمان سلامة المواقع.,0.0,0.0
كيف ينظم القانون التعريفات المرتبطة بإصابة العمل والأمراض المهنية في سياق التأمين الاجتماعي؟,"['يقصد في تطبيق احكام هذا الكتاب بالمصطلحات الاتيه المعاني المبينه قرين كل منها: ۱ - اصابه العمل ، والامراض المهنيه ، والامراض المزمنه التعاريف الوارده لها في قانون التامين الاجتماعي وقراراته التنفيذيه . ۲ - المنشاه : كل مشروع او مرفق يملكه او يديره شخص من اشخاص القانون العام او الخاص. ۳ - المنشاه في', 'التاليين له طبقا لقواعد قوانين التامين الاجتماعي. ويلتزم صاحب العمل بنفقات تجهيز ونقل الجثمان الي الجهه التي استقدم العامل منها او الجهه التي تطلب اسرته نقله اليها.']",وفقًا للمادة 202 من قانون العمل المصري، يُعرف إصابة العمل والأمراض المهنية والمزمنة بناءً على التعاريف الواردة في قانون التأمين الاجتماعي وقراراته التنفيذية.,1.0,0.9999999999
ما هي الإجراءات الوقائية التي يتعين على المنشآت اتخاذها لحماية العمال من المخاطر الناتجة عن ضوضاء بيئة العمل؟,"['تلتزم المنشاه وفروعها بتوفير وساءل السلامه والصحه المهنيه وتامين بيءه العمل في اماكن العمل بما يكفل الوقايه من المخاطر الفيزياءيه الناجمه عما يلي بوجه خاص: (ا ) الوطاه الحراريه والبروده. (\u200cب) الضوضاء والاهتزازات. (\u200cج) الاضاءه. (\u200cد) الاشعاعات الضاره والخطره. (ه) تغيرات الضغط الجوي. (\u200cو) الكهرباء', 'وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه']",وفقًا للمادة 208 من قانون العمل المصري، تلتزم المنشأة بتوفير وسائل الوقاية من المخاطر الفيزيائية الناجمة عن الضوضاء والهزات، لضمان توفير بيئة عمل آمنة للعمال.,1.0,0.99999999995
كيف يتحقق التوازن بين التزامات صاحب العمل تجاه العمال واشتراطات السلامة في حالة الفحص الطبي؟,"['مع عدم الاخلال باحكام قانون التامين الاجتماعي تلتزم المنشاه وفروعها باجراء ما يلي: (ا) الكشف الطبي علي العامل قبل التحاقه بالعمل للتاكد من سلامته ولياقته الصحيه طبقا لنوع العمل الذي يسند اليه. (ب) كشف القدرات للتاكد من لياقه العامل من ناحيه قدراته الجسمانيه والعقليه والنفسيه بما يناسب احتياجات', 'كشف القدرات للتاكد من لياقه العامل من ناحيه قدراته الجسمانيه والعقليه والنفسيه بما يناسب احتياجات العمل. وتجري هذه الفحوص طبقا للاحكام المنظمه للتامين الصحي ، ويصدر الوزير المختص بالاتفاق مع وزير الصحه قرارا بتحديد مستويات اللياقه والسلامه الصحيه والقدرات العقليه والنفسيه التي تتم علي اساسها هذه']",وفقًا للمادة 216 من قانون العمل المصري، يتوجب على المنشأة إجراء الفحوص الطبية على العمال للتأكد من لياقتهم بالإضافة إلى الحفاظ على متطلبات الأمان والسلامة في بيئة العمل.,0.0,0.99999999995
ما هي الإجراءات التنظيمية اللازمة لمتابعة تنفيذ اشتراطات السلامة والصحة المهنية على مستوى المركز والمدينة؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'تلتزم المنشاه وفروعها باجراء ما ياتي: (ا) التفتيش الدوري اليومي في كل ورديه عمل علي اماكن العمل وخاصه الخطره منها لاكتشاف المخاطر المهنيه والعمل علي الوقايه منها. (\u200cب) قيام طبيب المنشاه – ان وجد – بفحص شكوي العامل المرضيه ومعرفه علاقتها بنوع العمل. (\u200cج) التنسيق مع الهيءه العامه للتامين الصحي لاجراء']",وفقًا للمادة 207 من قانون العمل المصري، تتولى اللجنة المحلية على مستوى المركز والمدينة والحي إصدار التراخيص والتأكد من تنفيذ الاشتراطات، بالإضافة إلى التنسيق مع أجهزة السلامة المهنية.,0.0,0.99999999995
ما هي صلاحيات اللجان المركزية والمحلية في إصدار تراخيص المحال والمنشآت؟,"['رءيس الوحده المحليه المختص وتختص هذه اللجنه دون غيرها بما يلي: ( ا ) منح الموافقات واصدار التراخيص للمحال والمنشات التابعه للقطاع الخاص، وذلك فيما عدا المحال والمنشات الصغيره التي يحددها ويبين اشتراطات انشاءها قرار من وزير الاسكان. (ب) تحديد الاشتراطات الخاصه الواجب توافرها في المحل او المنشاه', 'التي تنشءها او تديرها الوزارات او الهيءات العامه والوحدات الاقتصاديه التابعه لها او شركات قطاع الاعمال العام او شركات القطاع العام. ۲ - الموافقه علي اتخاذ اجراءات منح التراخيص للمحال والمنشات المشار اليها علي ان يكون اصدار التراخيص من وحدات الاداره المحليه المختصه ، مع عدم الاخلال باحكام القوانين']",وفقًا للمادة 205 والمادة 206 من قانون العمل المصري، اللجنة المركزية تختص بوضع معايير واشتراطات منح تراخيص، بينما تتولى اللجنة في المحافظة متابعة إجراءات منح التراخيص وإصدارها للقطاع الاستثماري بالمعايير المحددة.,0.0,0.99999999995
كيف يمكن للمنشأة توفير الوقاية المناسبة لضمان سلامة العمال من مخاطر الضغط الجوي في بيئة العمل؟,"['تلتزم المنشاه وفروعها بتوفير وساءل السلامه والصحه المهنيه وتامين بيءه العمل في اماكن العمل بما يكفل الوقايه من المخاطر الفيزياءيه الناجمه عما يلي بوجه خاص: (ا ) الوطاه الحراريه والبروده. (\u200cب) الضوضاء والاهتزازات. (\u200cج) الاضاءه. (\u200cد) الاشعاعات الضاره والخطره. (ه) تغيرات الضغط الجوي. (\u200cو) الكهرباء', 'وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه']",وفقًا للمادة 208 من قانون العمل المصري، يجب على المنشأة توفير سبل الوقاية المناسبة لحماية العمال من مخاطر الضغط الجوي التي قد تنشأ في بيئة العمل، والتأكد من سلامة الأجواء المحيطة.,0.5,0.9999999999
كيف يتم التعامل مع المخاطر الناجمة عن البكتيريا والفيروسات في بيئة العمل؟,"['تلتزم المنشاه وفروعها باتخاذ وساءل وقايه العمال من خطر الاصابه بالبكتريا والفيروسات والفطريات والطفيليات وساءر المخاطر البيولوجيه متي كانت طبيعه العمل تعرض العمال لظروف الاصابه بها وعلي الاخص: (ا ) التعامل مع الحيوانات المصابه ومنتجاتها ومخالفاتها. (ب) مخالطه الادميين المرضي والقيام بخدماتهم من', 'البيانات المذكوره في هذه المواد من موردها عند التوريد. (و) تدريب العمال علي طرق التعامل مع المواد الكيمياءيه الخطره والمواد المسببه للسرطان وتعريفهم وتبصيرهم بمخاطرها وبطرق الامان والوقايه من هذه المخاطر.']",وفقًا للمادة 210 من قانون العمل المصري، تلتزم المنشأة باتخاذ وسائل وقاية العمال من خطر الإصابة بالبكتيريا والفيروسات والطفيليات في بيئة العمل، خاصة عند التعامل مع العوامل المسببة لهذه الظروف الخطرة.,1.0,0.9999999999
كيف يتم تحديد الشروط اللازمة لتوافر سبل الإنقاذ والإسعاف في بيئة العمل؟,"['وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب الحوادث والاصابات والامراض المهنيه وغيرها ووضع القواعد الاحتياطات الكفيله بمنعها ، وتكون قرارات هذه اللجان ملزمه للمنشات وفروعها. ويجب ان يشمل التدريب العاملين بالجهاز الوظيفي للسلامه والصحه المهنيه', 'يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب']",وفقًا للمادة 212 من قانون العمل المصري، يتعين على المنشأة توفير وسائل الإنقاذ والإسعاف بما يضمن حماية حياة العمال في حالات الطوارئ ويتطلب التأكد من معايير النظافة والتنظيم.,0.0,0.99999999995
ما هي التبعات القانونية على المنشأة في حال عدم توفير شروط الصحة والسلامة المهنية؟,"['تلتزم المنشاه وفروعها بتوفير وساءل الوقايه من المخاطر السلبيه والتي تنشا او يتفاقم الضرر او الخطر من عدم توافرها ، كوساءل الانقاذ والاسعاف والنظافه والترتيب والتنظيم باماكن العمل ، والتاكد من حصول العاملين باماكن طهو وتناول الاطعمه والمشروبات علي الشهادات الصحيه الداله علي خلوهم من الامراض الوباءيه', 'يصدر الوزير المختص القرارات اللازمه بتحديد المنشات وفروعها التي تلتزم بانشاء اجهزه وظيفيه للسلامه والصحه المهنيه وتامين بيءه العمل ، واللجان المختصه بذلك والجهات التي تتولي التدريب في هذه المجالات وتحدد هذه القرارات القواعد التي تتبع في هذا الشان. وتختص اللجان المشار اليها ببحث ظروف العمل واسباب']",وفقًا للمادة 256 من قانون العمل المصري، يعاقب بالحبس والغرامة كل من يخالف الأحكام المتعلقة بالسلامة والصحة المهنية ما لم يترتب أذى جسيم، حيث تكون العقوبة مشددة في حالة الوفاة أو الإصابة الجسيمة.,0.0,0.99999999995
كيف يمكن للجهات الإدارية إجراء التفتيش الدوري لضمان بيئة عمل آمنة؟,"['يكون حق التفتيش بالنسبه لاشتراطات السلامه والصحه المهنيه وبيءه العمل الوارده في التراخيص لمفتشي السلامه والصحه المهنيه وبيءه العمل تطبيقا لاحكام القوانين والقرارات المنظمه لها.', 'في مجالات الطب والهندسه والعلوم وغيرها. ويتولي الجهاز المشار اليه مراقبه تنفيذ احكام السلامه والصحه المهنيه وبيءه العمل ويتم التفتيش علي اماكن العمل في فترات دوريه مناسبه. ۲ - تنظيم برامج تدريبيه متخصصه ونوعيه لرفع كفاءه ومستوي اداء افراد جهاز التفتيش المشار اليه في الفقره السابقه ، وتزويدهم']",وفقًا للمادة 224 من قانون العمل المصري، يجب على الجهة الإدارية إنشاء جهاز متخصص للتفتيش على المنشآت بما يضمن تنفيذ الأحكام المتعلقة بالسلامة والصحة المهنية، من خلال برامج تدريبية ووسائل قياس فعّالة.,0.0,0.99999999995
ما هي الاعتبارات القانونية التي يجب على المنشأة مراعاتها عند التخزين اللازم للمواد الكيميائية الخطرة؟,"['والمواد المسببه للسرطان التي يتعرض لها العمال. (\u200cب) عدم تجاوز مخزون المواد الكيمياءيه الخطره كميات العتبه لكل منها. (\u200cج) توفير الاحتياطات اللازمه لوقايه المنشاه والعمال عند نقل وتخزين وتداول واستخدام المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره', 'المواد الكيمياءيه الخطره والتخلص من نفاياتها. (\u200cد) الاحتفاظ بسجل لحصر المواد الكيمياءيه الخطره المتداوله متضمنا جميع البيانات الخاصه بكل ماده وبسجل لرصد بيءه العمل وتعرض العمال لخطر الكيماويات. (ه) وضع بطاقات تعريف لجميع المواد الكيمياءيه المتداوله في العمل موضحا بها الاسم العلمي والتجاري والتركيب']",وفقًا للمادة 211 من قانون العمل المصري، يجب على المنشأة ضمان عدم تجاوز تركيز المواد الكيميائية الحد المسموح، وتوثيق المواد المتداولة بالتفصيل واتخاذ الاحتياطات اللازمة أثناء النقل والتخزين.,0.6666666666666666,0.99999999995
ما هي الالتزامات القانونية التي يجب على المنشأة تنفيذها لضمان تحقيق السلامة المهنية في الموقع؟,"['يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه', 'يراعي عند اختيار مواقع العمل والمنشات وفروعها ومنح التراخيص الخاصه بها مقتضيات حمايه البيءه طبقا لاحكام التشريعات الصادره في هذا الشان.']",وفقًا للمادة 217 من قانون العمل المصري، يجب على المنشأة تدريب العامل على استخدام وسائل الوقاية، وتعريفه بمخاطر مهنته، ومنحه وسائل الحماية الشخصية دون تحميله التكاليف.,0.0,0.0
كيف يمكن للمنشأة تطبيق الاشتراطات اللازمة لتوفير مسكن ملائم ومواصلات للعمال في المناطق النائية؟,"['يلتزم من يستخدم عمالا في اماكن لا تصل اليها وساءل المواصلات العاديه ان يوفر لهم وساءل الانتقال المناسبه. وعلي من يستخدم عمالا في المناطق البعيده عن العمران ان يوفر لهم التغذيه المناسبه والمساكن الملاءمه مع مراعاه تخصيص بعضها للعمال المتزوجين. ويصدر الوزير المختص بالاتفاق مع الوزراء المعنيين ومع', 'مع مراعاه تخصيص بعضها للعمال المتزوجين. ويصدر الوزير المختص بالاتفاق مع الوزراء المعنيين ومع الاتحاد العام لنقابات عمال مصر ومنظمات اصحاب الاعمال القرارات اللازمه لتحديد المناطق البعيده عن العمران واشتراطات ومواصفات المساكن ، وتعيين اصناف الطعام والكميات التي تقدم منها لكل عامل وما يءديه صاحب العمل']",وفقًا للمادة 221 من قانون العمل المصري، يجب على صاحب العمل توفير وسائل الانتقال المناسبة للعمال في المناطق النائية وتوفير مساكن مناسبة والعمل على الاتفاق على تغذية ملائمة بالتنسيق مع العمال.,1.0,0.99999999995
ما هي المعايير القانونية لسلامة معدات العمل الميكانيكية وطرق التعامل معها؟,"['يكن في تنفيذها ما يعرض للخطر. (\u200cج) ان يحافظ علي مواعيد العمل ، وان يتبع الاجراءات المقرره في حاله التغيب عن العمل او مخالفه مواعيده. (\u200cد) ان يحافظ علي ما يسلمه اليه صاحب العمل من ادوات او اجهزه او مستندات او ايه اشياء اخري ، وان يقوم بجميع الاعمال اللازمه لسلامتها ، ويلتزم بان يبذل في ذلك عنايه', 'تلتزم المنشاه وفروعها باتخاذ جميع الاحتياطات والتدابير اللازمه لتوفير وساءل السلامه والصحه المهنيه وتامين بيءه العمل للوقايه من المخاطر الميكانيكيه والتي تنشا من الاصطدام بين جسم العامل وبين جسم صلب وعلي الاخص: ( ا ) كل خطر ينشا عن الات وادوات العمل من اجهزه والات وادوات رفع وجر ووساءل الانتقال']",وفقًا للمادة 209 من قانون العمل المصري، يجب على المنشأة اتخاذ الاحتياطات اللازمة لمنع المخاطر الميكانيكية الناجمة عن الآلات وأدوات العمل والتأكد من سلامة المعدات المستخدمة.,1.0,0.99999999995
